PATHWAY_SORTORDER,BIOCHEMICAL,SUPER_PATHWAY,SUB_PATHWAY,COMP_ID,PLATFORM,CHEMICAL_ID,RI,MASS,CAS,PUBCHEM,CHEMSPIDER,KEGG,HMDB_ID
70,N-acetyl-3-methylhistidine*,Amino Acid,Histidine Metabolism,43256,LC/MS Pos Early,100002204,2056,212.10297,37841-04-6,193270,19993498,,
3842,N-acetyl-beta-alanine,Nucleotide,"Pyrimidine Metabolism, Uracil containing",37432,LC/MS Polar,100002102,1750,130.05096,3025-95-4,76406,68881,C01073,
125,N-acetyl-cadaverine,Amino Acid,Lysine Metabolism,43530,LC/MS Pos Early,100002249,2385,145.13354,32343-73-0,189087,,,HMDB02284
468,N-acetyl-isoputreanine,Amino Acid,Polyamine Metabolism,62309,LC/MS Pos Early,100020487,2305,203.13902,,,,,
30,N-acetylalanine,Amino Acid,Alanine and Aspartate Metabolism,1585,LC/MS Polar,1110,1564.8,130.05096,97-69-8,88064,79449,C02847,HMDB00766
429,N-acetylarginine,Amino Acid,Urea cycle; Arginine and Proline Metabolism,33953,LC/MS Pos Early,100001266,2245,217.12952,155-84-0,67427,60752,C02562,HMDB04620
40,N-acetylasparagine,Amino Acid,Alanine and Aspartate Metabolism,33942,LC/MS Pos Early,100001257,785,175.07134,4033-40-3,99715,90090,,HMDB06028
36,N-acetylaspartate (NAA),Amino Acid,Alanine and Aspartate Metabolism,22185,LC/MS Polar,100000787,3143,174.04079,997-55-7;997-55-7,65065,58576,C01042,HMDB00812
433,N-acetylcitrulline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,48434,LC/MS Neg,100001577,940,216.09898,33965-42-3,656979,571213,C15532,HMDB00856
1254,N-acetylglucosamine 6-sulfate,Carbohydrate,Aminosugar Metabolism,21365,LC/MS Polar,100000700,1777,300.03947,10357-00-3,193456,3615280,C04132,HMDB00841
1273,N-acetylglucosamine/N-acetylgalactosamine,Carbohydrate,Aminosugar Metabolism,46539,LC/MS Pos Early,100006435,715,222.0972,,24139,,,HMDB00215
1270,N-acetylglucosaminylasparagine,Carbohydrate,Aminosugar Metabolism,48149,LC/MS Pos Early,1215,1212,336.14015,2776-93-4,123826,21403014,C04540,HMDB00489
45,N-acetylglutamate,Amino Acid,Glutamate Metabolism,15720,LC/MS Pos Early,100000282,1050,190.071,1430871,70914,1266066,C00624,HMDB01138
46,N-acetylglutamine,Amino Acid,Glutamate Metabolism,33943,LC/MS Pos Early,100001253,845,189.08699,2490-97-3,182230,158492,C02716,HMDB06029
2,N-acetylglycine,Amino Acid,"Glycine, Serine and Threonine Metabolism",27710,LC/MS Polar,100001006,1780,116.03531,543-24-8,10972,10507,,HMDB00532
93,N-acetylhistamine,Amino Acid,Histidine Metabolism,48679,LC/MS Pos Early,100006123,2287,154.09749,673-49-4,69602,62805,C05135,HMDB13253
69,N-acetylhistidine,Amino Acid,Histidine Metabolism,33946,LC/MS Pos Early,100001293,2065,198.08732,39145-52-3,75619,68142,C02997,HMDB32055
452,N-acetylhomocitrulline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,62707,LC/MS Pos Early,100020513,1363,232.12919,,,,,
330,N-acetylisoleucine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",33967,LC/MS Neg,100001276,2325,172.09791,3077-46-1,2802421,2081100,,HMDB61684
289,N-acetylleucine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",1587,LC/MS Neg,1082,2400,172.09791,1188-21-2,70912,64075,C02710,HMDB11756
371,N-acetylmethionine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",1589,LC/MS Neg,1083,1787,190.05434,65-82-7,448580,395338,C02712,HMDB11745
376,N-acetylmethionine sulfoxide,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",45428,LC/MS Pos Early,100005463,880,208.06381,108646-71-5,193368,167798,,
1262,N-acetylmuramate,Carbohydrate,Aminosugar Metabolism,18354,LC/MS Neg,100000283,860,292.10379,10597-89-4,5462244,74681,C02713,HMDB60493
1259,N-acetylneuraminate,Carbohydrate,Aminosugar Metabolism,32377,LC/MS Pos Early,1162,660,310.11326,131-48-6,439197,10292217,C00270,HMDB00230
130,N-acetylphenylalanine,Amino Acid,Phenylalanine Metabolism,33950,LC/MS Neg,100001256,2597,206.08226,2018-61-3,74839,67404,C03519,HMDB00512
434,N-acetylproline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,34387,LC/MS Pos Early,100001334,1695,158.08117,1074-79-9,322640,285677,,
464,N-acetylputrescine,Amino Acid,Polyamine Metabolism,37496,LC/MS Pos Early,192,2230,131.11789,18233-70-0,122356,109095,C02714,HMDB02064
10,N-acetylserine,Amino Acid,"Glycine, Serine and Threonine Metabolism",37076,LC/MS Pos Early,100001851,800,148.06044,97-14-3,65249,58744,,HMDB02931
407,N-acetyltaurine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",48187,LC/MS Neg,100005466,800,166.01795,,159864,140553,,
17,N-acetylthreonine,Amino Acid,"Glycine, Serine and Threonine Metabolism",33939,LC/MS Neg,100001274,821.6,160.06153,17093-74-2,152204,3841173,,HMDB62557
152,N-acetyltyrosine,Amino Acid,Tyrosine Metabolism,32390,LC/MS Neg,100001104,1680,222.07718,537-55-3,68310,61606,,HMDB00866
354,N-acetylvaline,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",1591,LC/MS Neg,1084,1704,158.08226,96-81-1,66789,60154,,HMDB11757
436,N-alpha-acetylornithine,Amino Acid,Urea cycle; Arginine and Proline Metabolism,32984,LC/MS Pos Early,100000285,2000,175.10772,1572591,439232,388369,C00437,HMDB03357
331,N-butyryl-isoleucine ,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",63416,LC/MS Neg,100021475,3425,200.12921,,,16412598,,
290,N-butyryl-leucine ,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",63415,LC/MS Neg,100021474,3470,200.12921,,,14028016,,
3807,N-carbamoylaspartate,Nucleotide,"Pyrimidine Metabolism, Orotate containing",1594,LC/MS Polar,1108,3800,175.03604,923-37-5,93072,4573859,C00438,HMDB00828
466,N-carbamoylputrescine,Amino Acid,Polyamine Metabolism,63854,LC/MS Pos Early,100021503,2015,132.11314,,502,488,C00436,HMDB33458
4658,N-carboxymethylalanine,Xenobiotics,Food Component/Plant,63155,LC/MS Pos Early,100021194,905,148.06044,106327-05-3,2764308,2044984,,
435,N-delta-acetylornithine,Amino Acid,Urea cycle; Arginine and Proline Metabolism,43249,LC/MS Neg,100004523,858,173.09316,,9920500,8096135,,
245,N-formylanthranilic acid,Amino Acid,Tryptophan Metabolism,43549,LC/MS Polar,100004561,900,164.03531,3342-77-6,101399,91624,C05653,HMDB04089
372,N-formylmethionine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",2829,LC/MS Neg,194,1543.8,176.03869,4289-98-9,439750,388809,C03145,HMDB01015
208,N-formylphenylalanine,Amino Acid,Tyrosine Metabolism,48433,LC/MS Neg,100006056,2360,192.06661,13200-85-6,759256,663938,,
1274,N-glycolylneuraminate,Carbohydrate,Aminosugar Metabolism,37123,LC/MS Pos Early,100001491,636,326.10818,1113-83-3,123802,3794850,C03410,HMDB00833
1619,N-linoleoylglycine,Lipid,Fatty Acid Metabolism (Acyl Glycine),32462,LC/MS Neg,1506,5510,336.25441,315636,6433346,4938516,,
57,N-methyl-GABA,Amino Acid,Glutamate Metabolism,39577,LC/MS Pos Early,100003152,2109,118.08626,1119-48-8,70703,63869,C15987,
31,N-methylalanine,Amino Acid,Alanine and Aspartate Metabolism,37069,LC/MS Pos Early,100001823,1580,104.07061,600-21-5,5288725,4450824,C02721,HMDB01906
439,N-methylhydroxyproline**,Amino Acid,Urea cycle; Arginine and Proline Metabolism,62068,LC/MS Pos Early,100020215,1145,146.08118,,,,,
294,N-methylleucine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",35666,LC/MS Pos Early,100001581,2787,146.11756,66866-69-1,2777993,2058259,,
4705,N-methylpipecolate,Xenobiotics,Bacterial/Fungal,47101,LC/MS Pos Early,100005383,1932,144.10191,41447-17-0,11286529,9461516,,
445,N-methylproline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,37431,LC/MS Pos Early,100001956,1335,130.08626,475-11-6,557,541,,
230,N-methyltryptophan,Amino Acid,Tryptophan Metabolism,37456,LC/MS Pos Early,100002083,2910,219.11281,526-31-8,914,890,C02983,
448,N-monomethylarginine,Amino Acid,Urea cycle; Arginine and Proline Metabolism,43586,LC/MS Pos Early,100004488,2845,189.13461,53308-83-1,132862,117259,C03884,HMDB29416
2698,N-palmitoyl-phytosphingosine (t18:0/16:0),Lipid,Ceramides,62881,LC/MS Pos Late,100019761,2632,556.52994,,10506988,8682389,,
2707,N-palmitoyl-sphingadienine (d18:2/16:0)*,Lipid,Ceramides,57416,LC/MS Pos Late,100015609,2490,536.50372,,,,,
2689,N-palmitoyl-sphinganine (d18:0/16:0),Lipid,Dihydroceramides,52604,LC/MS Pos Late,100009028,3090,540.53503,5966-29-0,5283572,4446685,,HMDB11760
2697,N-palmitoyl-sphingosine (d18:1/16:0),Lipid,Ceramides,44877,LC/MS Pos Late,1518,2893,538.51937,24696-26-2,5283564,4446677,,HMDB04949
1615,N-palmitoylglycine,Lipid,Fatty Acid Metabolism (Acyl Glycine),42092,LC/MS Neg,100003686,5580,312.25441,2441-41-0,151008,133100,,HMDB13034
2849,N-stearoyl-phytosphingosine (t18:0/18:0)*,Lipid,Sphingosines,63038,LC/MS Pos Late,100021237,3020,584.56124,,9898642,8074300,,
2690,N-stearoyl-sphinganine (d18:0/18:0)*,Lipid,Dihydroceramides,1759,LC/MS Pos Late,922,3526,568.56632,2304-80-5,5283573,4446686,,
2701,N-stearoyl-sphingosine (d18:1/18:0)*,Lipid,Ceramides,54979,LC/MS Pos Late,1547,3392,566.55067,104404-17-3,5283565,4446678,,HMDB04950
478,"N1,N12-diacetylspermine",Amino Acid,Polyamine Metabolism,52987,LC/MS Pos Early,100002132,3105,287.24416,61345-83-3,132680,117134,C03413,HMDB02172
3758,N1-methyladenosine,Nucleotide,"Purine Metabolism, Adenine containing",15650,LC/MS Pos Early,1242,2120,282.11969,15763-06-1,27476,4573813,C02494,HMDB03331
437,"N2,N5-diacetylornithine",Amino Acid,Urea cycle; Arginine and Proline Metabolism,43591,LC/MS Neg,100004575,1367,215.10373,39825-23-5,10398396,8573834,,
103,"N2,N6-diacetyllysine",Amino Acid,Lysine Metabolism,48455,LC/MS Neg,100006124,1604,229.11938,499-86-5,91827,82921,,
98,N2-acetyllysine,Amino Acid,Lysine Metabolism,36751,LC/MS Polar,100001721,3372.6,187.10881,1946-82-3,92907,83869,C12989,HMDB00446
108,"N6,N6,N6-trimethyllysine",Amino Acid,Lysine Metabolism,1498,LC/MS Pos Early,189,2825,189.15976,23284-33-5,440120,140379,C03793,HMDB01325
107,"N6,N6-dimethyllysine",Amino Acid,Lysine Metabolism,62862,LC/MS Pos Early,100020417,2831,175.14411,2259-86-1,193344,167778,C05545,HMDB13287
99,N6-acetyllysine,Amino Acid,Lysine Metabolism,36752,LC/MS Polar,100001734,2612.6,187.10881,692-04-6,92832,83801,C02727,HMDB00206
3769,N6-carbamoylthreonyladenosine,Nucleotide,"Purine Metabolism, Adenine containing",35157,LC/MS Neg,100001415,2164,411.12698,24719-82-2,161466,141829,,HMDB41623
1275,N6-carboxymethyllysine,Carbohydrate,Advanced Glycation End-product,36713,LC/MS Pos Early,100001768,2500,205.11829,1404817,123800,11217184,,
3759,N6-methyladenosine,Nucleotide,"Purine Metabolism, Adenine containing",37114,LC/MS Pos Early,213,2264,282.11969,1867-73-8,1869,92307,,HMDB04044
106,N6-methyllysine,Amino Acid,Lysine Metabolism,62860,LC/MS Pos Early,100003415,2831,161.12846,1188-07-4,164795,144469,C02728,HMDB02038
4441,naringenin,Xenobiotics,Food Component/Plant,44663,LC/MS Neg,100000920,3437,271.06119,67604-48-2,932,907,C00509,HMDB02670
1373,nervonate (24:1n9)*,Lipid,Long Chain Monounsaturated Fatty Acid,52674,LC/MS Neg,100001231,6804,365.3425,506-37-6,5281120,4444565,C08323,HMDB02368
1664,nervonoylcarnitine (C24:1)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",57531,LC/MS Pos Late,100015846,1602,510.45168,,,,,
4445,nicotianamine,Xenobiotics,Food Component/Plant,43026,LC/MS Pos Early,100004035,1800,304.15032,34441-14-0,9882882,8058557,C05324,
3900,nicotinamide,Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,594,LC/MS Pos Early,432,1942,123.05529,98-92-0,936,911,C00153,HMDB01406
3902,nicotinamide ribonucleotide (NMN),Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,22152,LC/MS Pos Early,1312,766,335.06388,1094-61-7,14180,13553,C00455,HMDB00229
3903,nicotinamide riboside,Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,33013,LC/MS Pos Early,100001310,2040,255.09755,1341-23-7,439924,,C03150,HMDB00855
3897,nicotinate,Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,1504,LC/MS Pos Early,567,1673,124.03931,59-67-6,938,913,C00253,HMDB01488
3898,nicotinate ribonucleoside,Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,33471,LC/MS Pos Early,100001316,1536,256.08157,2625-49-2,161234,141635,C05841,HMDB06809
3899,nicotinic acid mononucleotide (NaMN),Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,32461,LC/MS Pos Early,100001058,648,336.0479,321-02-8,5288991,108821,C01185,HMDB01132
1343,nonadecanoate (19:0),Lipid,Long Chain Saturated Fatty Acid,1356,LC/MS Neg,892,6068,297.2799,646-30-0,12591,12071,C16535,HMDB00772
420,norvaline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,37426,LC/MS Pos Early,100002082,2582,118.08626,760-78-1,824,801,C01826,HMDB13716
1519,octadecanedioate (C18-DC),Lipid,"Fatty Acid, Dicarboxylate",36754,LC/MS Neg,100001615,5043,313.23843,871-70-5,70095,63283,,HMDB00782
1520,octadecenedioate (C18:1-DC)*,Lipid,"Fatty Acid, Dicarboxylate",61861,LC/MS Neg,100019978,4875,311.22279,,,,,
1688,octadecenedioylcarnitine (C18:1-DC)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)",61865,LC/MS Pos Late,100005996,1180,456.33197,251981-06-3,,28639201,,
1895,oleoyl ethanolamide,Lipid,Endocannabinoid,38102,LC/MS Pos Late,1137,1661,326.30536,11-58-0;111-58-0,5283454,4446574,,HMDB02088
1661,oleoylcarnitine (C18:1),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",35160,LC/MS Pos Late,100001501,1423,426.35779,38677-66-6,6441392,21403150,,HMDB05065
1709,oleoylcholine,Lipid,Fatty Acid Metabolism (Acyl Choline),53260,LC/MS Pos Late,100009331,1449,368.35231,,,,,
417,ornithine,Amino Acid,Urea cycle; Arginine and Proline Metabolism,1493,LC/MS Pos Early,444,2800,133.09716,3184-13-2,6262,6026,C00077,HMDB03374
3809,orotate,Nucleotide,"Pyrimidine Metabolism, Orotate containing",1505,LC/MS Polar,445,1638.1,155.00983,50887-69-9,967,942,C00295,HMDB00226
3811,orotidine,Nucleotide,"Pyrimidine Metabolism, Orotate containing",35172,LC/MS Polar,100001416,2250,287.05209,314-50-1,92751,83729,,HMDB00788
3947,oxalate (ethanedioate),Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,20694,LC/MS Neg,100000841,603,88.98803,144-62-7,971,946,C00209,HMDB02329
4114,p-cresol sulfate,Xenobiotics,Benzoate Metabolism,36103,LC/MS Neg,100001315,2890,187.00705,3233-57-7,4615423,3806480,,HMDB11635
4079,p-hydroxybenzaldehyde,Xenobiotics,Benzoate Metabolism,17665,LC/MS Neg,1276,2040,121.0295,123-08-0,126,123,C00633,HMDB11718
5327,p-toluic acid,Xenobiotics,Chemical,37499,LC/MS Neg,100002056,2463,135.04515,99-94-5,7470,7190,C01454,HMDB29635
1354,palmitoleate (16:1n7),Lipid,Long Chain Monounsaturated Fatty Acid,33447,LC/MS Neg,452,5475,253.2173,373-49-9,445638,393216,C08362,HMDB03229
1660,palmitoleoylcarnitine (C16:1)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",53223,LC/MS Pos Late,100009406,1357,398.32649,,71464547,28639183,,
2774,palmitoyl dihydrosphingomyelin (d18:0/16:0)*,Lipid,Dihydrosphingomyelins,52434,LC/MS Pos Late,100008954,2290,705.5905,,9939965,8115586,,
1898,palmitoyl ethanolamide,Lipid,Endocannabinoid,38165,LC/MS Pos Late,1489,1643,300.28971,544-31-0,4671,4509,C16512,HMDB02100
2778,palmitoyl sphingomyelin (d18:1/16:0),Lipid,Sphingomyelins,37506,LC/MS Pos Late,100002107,2168,703.57485,6254-89-3,9939941,8115562,,
1642,palmitoylcarnitine (C16),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",44681,LC/MS Pos Late,100000776,1425,400.34214,6865-14-1,461,448,C02990,HMDB00222
1708,palmitoylcholine,Lipid,Fatty Acid Metabolism (Acyl Choline),52944,LC/MS Pos Late,100009233,1482,342.33666,,151731,133731,,
3931,pantetheine,Cofactors and Vitamins,Pantothenate and CoA Metabolism,57555,LC/MS Pos Early,100001495,2056,279.13731,496-65-1,439322,388453,C00831,
3930,pantethine,Cofactors and Vitamins,Pantothenate and CoA Metabolism,39791,LC/MS Neg,100002991,3590,553.23713,16816-67-4,452306,398402,C12661,HMDB03828
3929,pantothenate,Cofactors and Vitamins,Pantothenate and CoA Metabolism,1508,LC/MS Pos Early,1024,1667,220.11795,137-08-6,6613,6361,C00864,HMDB00210
1339,pentadecanoate (15:0),Lipid,Long Chain Saturated Fatty Acid,1361,LC/MS Neg,980,5521,241.2173,1002-84-2;10002-84-2,13849,13249,C16537,HMDB00826
5424,pentose acid*,Partially Characterized Molecules,Partially Characterized Molecules,63264,LC/MS Polar,100021467,2180,165.04046,,,,,
143,phenethylamine,Amino Acid,Phenylalanine Metabolism,12142,LC/MS Pos Early,1207,3065,122.09643,64-04-0,1001,13856352,C05332,HMDB02017
171,phenol sulfate,Amino Acid,Tyrosine Metabolism,32553,LC/MS Neg,100001510,2156,172.9914,937-34-8,74426,67018,C02180,HMDB60015
144,phenylacetate,Amino Acid,Phenylalanine Metabolism,15958,LC/MS Neg,100000011,2150,135.04515,103-82-2,999,10181341,C07086,HMDB00209
1035,phenylacetylglutamine,Peptide,Acetylated Peptides,35126,LC/MS Neg,100001417,2330,263.10373,28047-15-6,92258,270643,C04148,HMDB06344
1038,phenylacetylglycine,Peptide,Acetylated Peptides,33945,LC/MS Neg,100001275,2375,192.06661,500-98-1,68144,61452,C05598,HMDB00821
1045,phenylacetyltaurine,Peptide,Acetylated Peptides,63154,LC/MS Neg,100008932,2494,242.04925,33953-90-1,2179693,1627903,,
129,phenylalanine,Amino Acid,Phenylalanine Metabolism,64,LC/MS Pos Early,460,2878,166.08626,63-91-2,6140,5910,C00079,HMDB00159
830,phenylalanylalanine,Peptide,Dipeptide,41374,LC/MS Pos Early,100003589,2909,237.12337,3918-87-4,5488196,4589716,,
835,phenylalanylglycine,Peptide,Dipeptide,41370,LC/MS Pos Early,100003588,2898,223.10772,721-90-4,98207,88678,,HMDB28995
140,phenyllactate (PLA),Amino Acid,Phenylalanine Metabolism,22130,LC/MS Neg,100000774,2208,165.05571,828-01-3,3848,3715,C05607,HMDB00779
139,phenylpyruvate,Amino Acid,Phenylalanine Metabolism,566,LC/MS Neg,241,2515,163.04007,156-06-9,997,972,C00166,HMDB00205
1306,phosphate,Energy,Oxidative Phosphorylation,42109,LC/MS Pos Early,461,576,98.98418,7664-38-2,1061,1032,C00009,HMDB01429
2686,phytosphingosine,Lipid,Sphingolipid Synthesis,1510,LC/MS Pos Late,469,1367,318.30027,554-62-1,122121,21238683,C12144,HMDB04610
253,picolinate,Amino Acid,Tryptophan Metabolism,1512,LC/MS Pos Early,1022,910,124.03931,98-98-6,1018,993,C10164,HMDB02243
1494,pimelate (C7-DC),Lipid,"Fatty Acid, Dicarboxylate",15704,LC/MS Polar,100000101,2745,159.06628,111-16-0,385,376,C02656,HMDB00857
122,pipecolate,Amino Acid,Lysine Metabolism,1444,LC/MS Pos Early,1025,2200,130.08626,4043-87-2,849,826,C00408,HMDB00070
1469,pristanate,Lipid,"Fatty Acid, Branched",38271,LC/MS Neg,477,5773,297.2799,1189-37-3,123929,110458,,HMDB00795
425,proline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,1898,LC/MS Pos Early,480,1603,116.07061,147-85-3,145742,128566,C00148,HMDB00162
855,prolylglycine,Peptide,Dipeptide,40703,LC/MS Pos Early,100003674,2136,173.09207,2578-57-6,6426709,4932143,,HMDB11178
1592,propionylcarnitine (C3),Lipid,Fatty Acid Metabolism (also BCAA Metabolism),32452,LC/MS Pos Early,100001162,2590,218.13869,17298-37-2,107738,96904,C03017,HMDB00824
62,propionylglutamine,Amino Acid,Glutamate Metabolism,54909,LC/MS Pos Early,100010846,1140,203.10264,,,32469839,,
1593,propionylglycine,Lipid,Fatty Acid Metabolism (also BCAA Metabolism),31932,LC/MS Polar,100001150,1502.5,130.05096,21709-90-0,98681,89122,,HMDB00783
3993,protoporphyrin IX,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,39321,LC/MS Pos Late,100000292,1417,563.26529,553-12-8;50865-10-5,4971,10469486,C02191,HMDB00241
3823,pseudouridine,Nucleotide,"Pyrimidine Metabolism, Uracil containing",33442,LC/MS Neg,821,1100,243.06226,1445-07-4,15047,21403010,C02067,HMDB00767
3983,pterin,Cofactors and Vitamins,Pterin Metabolism,43023,LC/MS Pos Early,100004216,1805,164.05669,22363-60-4,73000,65806,C00715,HMDB00802
463,putrescine,Amino Acid,Polyamine Metabolism,1408,LC/MS Pos Early,49,3027,89.10733,110-60-1,1045,13837702,C00134,HMDB01414
4034,pyridoxal,Cofactors and Vitamins,Vitamin B6 Metabolism,1651,LC/MS Pos Early,491,2343,168.06552,65-22-5,1050,1021,C00250,HMDB01545
4031,pyridoxamine,Cofactors and Vitamins,Vitamin B6 Metabolism,2150,LC/MS Pos Early,568,2975,169.09716,58052-48-5,1052,1023,C00534,HMDB01431
4032,pyridoxamine phosphate,Cofactors and Vitamins,Vitamin B6 Metabolism,3138,LC/MS Pos Early,493,1932,249.06349,529-96-4,1053,1024,C00647,HMDB01555
4035,pyridoxate,Cofactors and Vitamins,Vitamin B6 Metabolism,31555,LC/MS Neg,100001121,2185,182.04588,82-82-6,6723,6467,C00847,HMDB00017
4573,pyrraline,Xenobiotics,Food Component/Plant,48428,LC/MS Neg,100001767,2304,253.11938,74509-14-1,122228,19980286,,HMDB33143
1087,pyruvate,Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",22250,LC/MS Polar,823,2650,175.02481,127-17-3,1060,96901,C00022,HMDB00243
3896,quinolinate,Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,1899,LC/MS Neg,182,630,166.01458,89-00-9,1066,1037,C03722,HMDB00232
1180,raffinose,Carbohydrate,Disaccharides and Oligosaccharides,586,LC/MS Neg,879,978,503.16176,17629-30-0,10542,388379,C00492,HMDB03213
1110,ribitol,Carbohydrate,Pentose Metabolism,15772,LC/MS Polar,100000406,1789.6,151.06119,488-81-3,6912,10254628,C00474,HMDB00508
3925,riboflavin (Vitamin B2),Cofactors and Vitamins,Riboflavin Metabolism,1827,LC/MS Pos Early,500,2292,377.14557,83-88-5,493570,431981,C00255,HMDB00244
1111,ribonate,Carbohydrate,Pentose Metabolism,27731,LC/MS Polar,100001007,2425,165.04046,1255190,5460677,4574162,C01685,HMDB00867
1109,ribose,Carbohydrate,Pentose Metabolism,1471,LC/MS Polar,914,1508.2,195.05103,50-69-1,5779,4470639,C00121,HMDB00283
1135,ribulonate/xylulonate/lyxonate*,Carbohydrate,Pentose Metabolism,61858,LC/MS Polar,100019968,2350,165.04046,,,,,
1112,ribulose/xylulose,Carbohydrate,Pentose Metabolism,54671,LC/MS Polar,100006122,1400,195.05102,,5289590,,,
60,S-1-pyrroline-5-carboxylate,Amino Acid,Glutamate Metabolism,42370,LC/MS Pos Early,35,1528,114.05496,2906-39-0,1196,10140206,C04322,HMDB01301
392,S-methylcysteine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",39592,LC/MS Pos Early,100002749,1955,119.01613,1187-84-4,24417,22826,,HMDB02108
5106,salicylate,Xenobiotics,Drug - Topical Agents,1515,LC/MS Polar,501,802,137.02422,69-72-7,338,331,C00805,HMDB01895
4,sarcosine,Amino Acid,"Glycine, Serine and Threonine Metabolism",1516,LC/MS Pos Early,1023,1280,90.05496,107-97-1,1088,1057,C00213,HMDB00271
1502,sebacate (C10-DC),Lipid,"Fatty Acid, Dicarboxylate",32398,LC/MS Neg,100001211,1788,201.11323,111-20-6,5192,5004,C08277,HMDB00792
1134,sedoheptulose,Carbohydrate,Pentose Metabolism,53237,LC/MS Polar,100002619,2255,209.06667,3019-74-7,5459879,4573620,,HMDB03219
1105,sedoheptulose-7-phosphate,Carbohydrate,Pentose Phosphate Pathway,35649,LC/MS Neg,100001628,599.6,289.033,2646-35-7,616,596,C05382,HMDB01068
9,serine,Amino Acid,"Glycine, Serine and Threonine Metabolism",1648,LC/MS Pos Early,503,1239,106.04987,56-45-1,5951,5736,C00065,HMDB00187
258,serotonin,Amino Acid,Tryptophan Metabolism,2342,LC/MS Pos Early,504,2550,177.10224,153-98-0,5202,5013,C00780,HMDB00259
4214,shikimate,Xenobiotics,Food Component/Plant,15144,LC/MS Polar,100000293,2725,173.04554,138-59-0,8742,8412,C00493,HMDB03070
4508,sinapate,Xenobiotics,Food Component/Plant,21150,LC/MS Neg,100000869,1973,223.06119,530-59-6,637775,553361,C00482,HMDB32616
4512,solanidine,Xenobiotics,Food Component/Plant,39788,LC/MS Pos Late,100002773,1010,398.34175,80-78-4,65727,59150,C06543,HMDB03236
4515,soyasaponin I,Xenobiotics,Food Component/Plant,43590,LC/MS Neg,100004481,5163,941.51154,51330-27-9,122097,,C08983,HMDB34649
4516,soyasaponin II,Xenobiotics,Food Component/Plant,43589,LC/MS Neg,100004482,5175,911.50097,55319-36-3,171435,,C12081,HMDB34650
4517,soyasaponin III,Xenobiotics,Food Component/Plant,54925,LC/MS Neg,100004483,5176,795.45363,55304-02-4,,,,
469,spermidine,Amino Acid,Polyamine Metabolism,485,LC/MS Pos Early,50,3355,146.16518,124-20-9,1102,1071,C00315,HMDB01257
2685,sphingadienine,Lipid,Sphingolipid Synthesis,57426,LC/MS Pos Late,100015643,1350,298.27406,25696-03-1,6449795,4952479,,
2683,sphinganine,Lipid,Sphingolipid Synthesis,17769,LC/MS Pos Late,313,1413,302.30536,3102-56-5,3126,3014,C00836,HMDB00269
2834,sphingosine,Lipid,Sphingosines,17747,LC/MS Pos Late,297,1393,300.28971,123-78-4,5353955,4510275,C00319,HMDB00252
4520,stachydrine,Xenobiotics,Food Component/Plant,34384,LC/MS Pos Early,100001296,1440,144.10191,4136-37-2,115244,103115,C10172,HMDB04827
1342,stearate (18:0),Lipid,Long Chain Saturated Fatty Acid,1358,LC/MS Neg,439,5872,283.26425,57-11-4,5281,5091,C01530,HMDB00827
1899,stearoyl ethanolamide,Lipid,Endocannabinoid,38625,LC/MS Pos Late,100002254,1787,328.32101,111-57-9,27902,25958,,HMDB13078
2780,stearoyl sphingomyelin (d18:1/18:0),Lipid,Sphingomyelins,19503,LC/MS Pos Late,1538,2400,731.60615,85187-10-6;85187-10-6,6453725,4956085,C00550,HMDB01348
